Month,Weekday,Date,EUR,JPY,BGN,CZK,DKK,GBP,HUF,PLN,RON,SEK,CHF,NOK,TRY,AUD,BRL,CAD,CNH,HKD,IDR,KRW,MXN,MYR,NZD,PHP,SGD,THB,ZAR,INR
3,6,2022-03-04,1.0929,115.4451459,1.789550737,23.54927258,6.807027175,1.326528135,353.6828621,4.440479458,4.528776649,9.876017934,0.92012078,8.999725501,14.24476164,0.734870898,5.061121786,1.275231037,6.319425382,7.815079147,14388.59914,1218.986184,20.82011163,4.177966877,0.68284911,51.98462805,1.360783237,32.73492543,15.37597218,76.3431238
3,5,2022-03-03,1.1076,115.7276995,1.765799928,23.1437342,6.71713615,1.338117502,341.8562658,4.305796316,4.468761286,9.722643554,0.920187793,8.885698808,14.16549296,0.731620318,5.059678584,1.263271939,6.319609967,7.813921993,14386.43915,1204.586493,20.67036836,4.186529433,0.678302407,51.72715782,1.358071506,32.5595883,15.23997833,75.99674973
3,4,2022-03-02,1.1106,115.3250495,1.761030074,23.29011345,6.697911039,1.332997263,344.2373492,4.323878984,4.456419953,9.713668287,0.919863137,8.898433279,14.07167297,0.727213201,5.16054385,1.268503512,6.316675671,7.814244552,14388.64578,1205.645597,20.70862597,4.195479921,0.677029993,51.50909418,1.35593373,32.72015127,15.4784801,75.79371511
3,3,2022-03-01,1.1162,114.809174,1.752194947,22.81401183,6.663411575,1.340136871,340.0824225,4.295556352,4.433793227,9.576509586,0.918025443,8.833363197,13.93200143,0.726456232,5.160186347,1.268410679,6.312667981,7.815266081,14364.2358,1202.831034,20.47643791,4.192976169,0.677141471,51.33040674,1.357283641,32.70471242,15.42241534,75.70462283
2,2,2022-02-28,1.1199,115.4656666,1.746405929,22.32074292,6.643807483,1.340394973,330.1366193,4.182069828,4.418608804,9.470041968,0.922939548,8.881596571,13.79873203,0.72214341,5.163675328,1.27368515,6.310384856,7.814447719,14376.92651,1203.339584,20.44923654,4.198499866,0.673502526,51.28315028,1.357353335,32.67523886,15.4355746,75.50138405
2,6,2022-02-25,1.1216,115.5848787,1.743758916,21.98644793,6.634985735,1.339383807,325.6776034,4.13418331,4.411465763,9.437232525,0.927068474,8.894079886,13.80162268,0.72170388,5.115905849,1.277193295,6.314907275,7.808309558,14344.4276,1200.463623,20.43018902,4.199982168,0.673593178,51.30973609,1.353067047,32.49019258,15.18500357,75.20238944
2,5,2022-02-24,1.1163,114.9153453,1.752037983,22.47603691,6.665322942,1.337478883,330.22485,4.170384305,4.434381439,9.615515542,0.924482666,9.03681806,14.38009496,0.715898159,5.094866971,1.282450954,6.324554331,7.809549404,14399.35501,1207.291947,20.54600018,4.201021231,0.66876348,51.46466004,1.354922512,32.70984502,15.37525755,75.51375078
2,4,2022-02-23,1.1344,115.1093089,1.724083216,21.57351904,6.557475317,1.359165139,314.924189,4.009255994,4.360719323,9.31399859,0.919516925,8.844763752,13.82854372,0.727552591,5.007757405,1.268864598,6.31778914,7.804037377,14342.48942,1190.259168,20.19384697,4.185472496,0.680136699,51.11071932,1.344587447,32.26463329,15.03067701,74.58876939
2,3,2022-02-22,1.1342,115.0943396,1.724387233,21.59760183,6.558984306,1.355320547,313.7806383,4.006965262,4.361135602,9.345441721,0.918885558,8.906542056,13.83874096,0.720630281,5.085258332,1.273232234,6.327896315,7.8024158,14366.00247,1193.211074,20.30770587,4.185505202,0.673195632,51.32075472,1.346147064,32.39992947,15.14441897,74.72932463
2,2,2022-02-21,1.1338,114.8350679,1.72499559,21.47204092,6.561739284,1.361137122,315.346622,3.999911801,4.361263009,9.396278003,0.916122773,8.973187511,13.64341154,0.719827313,5.119509614,1.274828012,6.335420709,7.800582113,14355.56536,1193.349797,20.28144294,4.179484918,0.672080616,51.42000353,1.346357382,32.27024167,15.16096313,74.68424766
2,6,2022-02-18,1.1354,115.0167342,1.722564735,21.43473666,6.551171393,1.360982919,313.8717633,3.981063942,4.355557513,9.317949621,0.920556632,8.93649815,13.62321649,0.720705852,5.146644354,1.27038929,6.327285538,7.800422758,14360.12859,1194.689096,20.28095825,4.18601374,0.671993371,51.43825964,1.343579355,32.09001233,15.04826493,74.5574247
2,5,2022-02-17,1.137,115.0747581,1.720140721,21.44503078,6.543359719,1.361790809,313.175022,3.96350044,4.347581354,9.316622691,0.920492524,8.902814424,13.62752858,0.720258457,5.14467898,1.269920844,6.337730871,7.800527704,14328.52243,1196.745822,20.26094987,4.187510994,0.67079646,51.28759894,1.343711522,32.13456464,14.94221636,75.01627089
2,4,2022-02-16,1.1372,115.6876539,1.719838199,21.42543088,6.543264158,1.354777222,312.741822,3.953658108,4.347168484,9.265124868,0.924727401,8.889817095,13.61326064,0.717069172,5.167516708,1.267674991,6.340221597,7.800914527,14274.13823,1197.071755,20.37618713,4.185279634,0.66471826,51.30671826,1.344618361,32.33468167,15.13717904,75.08661625
2,3,2022-02-15,1.1345,115.62803,1.723931247,21.52401939,6.559894227,1.354384289,313.2040546,3.969678272,4.355222565,9.32031732,0.924019392,8.893168797,13.63737329,0.714060926,5.198501543,1.272190392,6.343675628,7.803173204,14268.74394,1196.562362,20.37135302,4.186249449,0.661786152,51.25077126,1.345526664,32.37020714,15.14032613,75.3133539
2,2,2022-02-14,1.1316,115.4118063,1.72834924,21.67462001,6.575733475,1.351648352,315.5355249,4.012018381,4.370537292,9.381230117,0.925415341,8.898285613,13.56574761,0.711608603,5.210763521,1.275273948,6.357104984,7.801608342,14307.64404,1196.977731,20.44282432,4.190526688,0.661290323,51.35560269,1.347384235,32.5203252,15.1387416,75.53154825
2,6,2022-02-11,1.1417,115.8272751,1.713059473,21.37601822,6.516598056,1.35984659,309.5208899,3.959358851,4.331961111,9.243233774,0.924673732,8.822983271,13.49443812,0.716833051,5.190768153,1.269860734,6.355785233,7.800122624,14311.51791,1194.42936,20.42419199,4.189541911,0.668247,51.22361391,1.343522817,32.654813,15.12971884,75.19795042
2,5,2022-02-10,1.1439,115.7618673,1.70976484,21.28682577,6.504414722,1.357777039,309.4850949,3.927004109,4.323017746,9.203164612,0.924119241,8.802605123,13.53597342,0.719705549,5.216190226,1.267418481,6.357373896,7.792814057,14328.35912,1195.489116,20.41996678,4.183495061,0.669887561,51.21339278,1.341463415,32.6348457,15.1305184,75.12658449
2,4,2022-02-09,1.1435,115.4700481,1.710362921,21.24005247,6.509575864,1.357189484,308.648885,3.947092261,4.32435505,9.101442938,0.923043288,8.796239615,13.5994753,0.717692839,5.264363795,1.269261041,6.362833406,7.79239178,14334.05334,1194.333188,20.52636642,4.184783559,0.66843982,51.24879755,1.342282466,32.71010057,15.32846524,74.8373415
2,3,2022-02-08,1.1408,115.42777,1.71441094,21.26490182,6.524982468,1.352251579,309.5108696,3.971949509,4.334677419,9.154365358,0.924351332,8.832223001,13.63586957,0.711887676,5.277787518,1.271476157,6.367110799,7.794793128,14392.00561,1199.053296,20.65226157,4.184782609,0.663410095,51.46826788,1.345459327,32.96458626,15.46107994,74.73220547
2,2,2022-02-07,1.1447,114.9558836,1.708569931,21.16012929,6.503275968,1.35171518,308.7970647,3.968900149,4.320870097,9.127544335,0.923473399,8.79339565,13.56119507,0.711126297,5.288809295,1.270725954,6.360356425,7.792609417,14395.88538,1198.357648,20.5949157,4.185288722,0.66251881,51.5226697,1.344369704,32.96496899,15.46256661,74.72219796
2,6,2022-02-04,1.1464,114.8988137,1.706036288,21.2491277,6.492672715,1.355194874,307.8506629,3.966678297,4.314898814,9.112438939,0.921755059,8.765090719,13.52686671,0.709186514,5.306175855,1.272069086,6.361043266,7.788381019,14386.91556,1198.569435,20.57362177,4.179518493,0.663157286,51.2508723,1.344993022,32.97016748,15.34150384,74.70734473
2,5,2022-02-03,1.1286,114.8591175,1.73294347,21.38490165,6.591174907,1.356359965,313.609782,4.015151515,4.382509304,9.203437888,0.922115896,8.820219741,13.56078327,0.7120954,5.302410066,1.270069112,6.36142123,7.794258373,14392.41538,1203.632819,20.58825093,4.183501684,0.663843303,51.04377104,1.347864611,33.15966684,15.31667553,74.8874712
2,4,2022-02-02,1.1323,114.2541729,1.727280756,21.4589773,6.569195443,1.357755261,313.0354146,4.013865583,4.368365274,9.171597633,0.918396185,8.763401925,13.51329153,0.715377811,5.270423033,1.265565663,6.361035061,7.793429303,14346.00371,1200.415084,20.50110395,4.185463216,0.665667255,51.03329506,1.347169478,33.18466837,15.31917336,74.72666255
2,3,2022-02-01,1.126,114.6714032,1.736944938,21.61190053,6.608081705,1.348535294,316.5008881,4.067850799,4.392984014,9.275133215,0.921314387,8.848845471,13.37868561,0.709604235,5.290586146,1.269893428,6.361012433,7.795648313,14321.74956,1202.14032,20.54138544,4.185523979,0.661108502,51.07992895,1.34982238,33.19538188,15.24271758,74.77531083
1,2,2022-01-31,1.1156,115.4446038,1.753137325,21.84653998,6.670760129,1.341623273,320.177483,4.11366081,4.434833274,9.402115454,0.932592327,8.971405522,13.38382933,0.705183312,5.380960918,1.275815705,6.360971674,7.797956257,14375.00896,1209.286483,20.78307637,4.185460739,0.656892186,51.08013625,1.35442811,33.29508785,15.5731445,74.72705271
1,6,2022-01-28,1.1138,115.5324116,1.755970551,21.94559167,6.682707847,1.339056,321.7992458,4.108008619,4.440922966,9.473873227,0.931765128,9.001616089,13.59525947,0.697389018,5.400161609,1.278416233,6.361734602,7.794038427,14408.11636,1211.59095,20.81648411,4.189980248,0.653983912,51.20129287,1.356527204,33.42521099,15.60818818,75.05970551
1,5,2022-01-27,1.116,115.3584229,1.752508961,21.88799283,6.669175627,1.338643124,320.8691756,4.085304659,4.432437276,9.359318996,0.93109319,8.95188172,13.61523297,0.707627925,5.390591398,1.26890681,6.367473118,7.791308244,14383.88889,1204.749104,20.7374552,4.197491039,0.661450925,51.33960573,1.352060932,33.26523297,15.33261649,75.08001792
1,4,2022-01-26,1.1277,114.2679791,1.734326505,21.75312583,6.599272856,1.351218577,318.9412078,4.067039106,4.385120156,9.266028199,0.920989625,8.877804381,13.55653099,0.717047116,5.416688836,1.256805888,6.321982797,7.784960539,14352.49623,1197.153498,20.5591026,4.191540303,0.668662911,51.19091957,1.344506518,32.96000709,15.15101534,74.86813869
1,3,2022-01-25,1.1268,114.0308839,1.73571175,21.742989,6.606052538,1.346027499,318.9918353,4.060259141,4.388356408,9.320198793,0.919772808,8.997603834,13.55369187,0.712533198,5.506656017,1.264376997,6.329872204,7.785321264,14349.9645,1198.71317,20.6699503,4.1900071,0.666311868,51.25399361,1.34513667,33.08484203,15.32383742,74.79321974
1,2,2022-01-24,1.1304,113.7827318,1.730184006,21.6985138,6.584483369,1.348877725,318.3297948,4.031493277,4.374823071,9.292108988,0.911889597,8.991330502,13.41303963,0.71246691,5.476026185,1.262296532,6.328113942,7.785120311,14343.32095,1196.399505,20.57377919,4.18895966,0.668836164,51.34907997,1.346072187,33.06970984,15.2608811,74.61916136
1,6,2022-01-21,1.1348,113.7997885,1.723475502,21.45488192,6.558953119,1.356880657,315.6415227,3.993479027,4.357860416,9.17694748,0.912319351,8.858212901,13.41469863,0.71941169,5.46906944,1.252291153,6.339971801,7.787275291,14314.59288,1191.302432,20.46431089,4.186464575,0.672115612,51.26101516,1.344730349,32.92033839,15.11684878,74.39108213
1,5,2022-01-20,1.1338,114.2441348,1.72499559,21.39971776,6.564120656,1.361676575,313.8207797,3.989063327,4.361704004,9.146939496,0.915681778,8.782677721,13.41453519,0.723917763,5.434909155,1.248721115,6.344681602,7.785676486,14347.76857,1189.945317,20.43429176,4.188481214,0.677664216,51.40677368,1.346004586,32.91497619,15.21705768,74.40642089
1,4,2022-01-19,1.1345,114.4645218,1.723931247,21.43058616,6.559629793,1.364106387,313.6888497,3.986690172,4.358660203,9.116615249,0.915204936,8.758748347,13.59250771,0.722197466,5.522873513,1.246716615,6.346672543,7.791273689,14353.26576,1187.395328,20.35451741,4.19303658,0.679992807,51.50198325,1.347994711,33.0251212,15.32736888,74.40590569
1,3,2022-01-18,1.1367,114.7092461,1.720594704,21.4885194,6.547461951,1.358502743,314.0670362,3.981701416,4.350224334,9.077593032,0.916160816,8.765549397,13.58731416,0.717930904,5.524500748,1.251693499,6.352775578,7.792381455,14356.15378,1192.337468,20.36095716,4.18351368,0.676687701,51.51139263,1.350312308,33.10899974,15.43045658,74.61335445
1,2,2022-01-17,1.1403,114.5663422,1.715162676,21.45663422,6.526089626,1.364435882,312.2774708,3.968780146,4.33596422,9.037095501,0.914583881,8.736560554,13.39621152,0.721206755,5.508024204,1.252915899,6.349381742,7.791282996,14327.57169,1192.57213,20.33684118,4.183460493,0.680167015,51.29878102,1.348241691,33.11496974,15.43541173,74.30456897
1,6,2022-01-14,1.1447,113.7153839,1.708569931,21.39687254,6.500742553,1.370766873,311.085874,3.967327684,4.318074605,8.970385254,0.911068402,8.723945138,13.56302961,0.724356135,5.535162051,1.251856382,6.353455054,7.785358609,14317.15733,1189.193675,20.3270726,4.17847471,0.683607047,51.30339827,1.346903119,33.22529921,15.37896392,74.20677907
1,5,2022-01-13,1.1463,114.2632819,1.706185117,21.33647387,6.491232662,1.37207493,309.901422,3.957166536,4.313007066,8.931344325,0.91189043,8.665532583,13.58667016,0.729709084,5.541132339,1.247840879,6.360725813,7.789322167,14288.5981,1185.762889,20.40425718,4.176480851,0.687395059,51.09657158,1.345808253,33.21992498,15.38698421,73.90473698
1,4,2022-01-12,1.137,115.3825858,1.720140721,21.48021108,6.544766931,1.364323598,313.0870712,3.98935796,4.34942832,9.027264732,0.922251539,8.730870712,13.71345646,0.721355158,5.58117854,1.254265611,6.365787159,7.795074758,14332.39226,1190.211082,20.39155673,4.186015831,0.677794337,51.0817942,1.350747581,33.3649956,15.44810906,73.90369393
1,3,2022-01-11,1.1336,115.5169372,1.725299929,21.53493296,6.563514467,1.358011381,315.3228652,4.008292167,4.362208892,9.092713479,0.926429076,8.836009174,13.84615385,0.717286763,5.636026817,1.264026112,6.373941426,7.796753705,14309.62421,1193.410374,20.36767819,4.191513761,0.675888385,51.14590685,1.353387438,33.39978829,15.62226535,73.87799929
1,2,2022-01-10,1.1318,115.2588797,1.728043824,21.52058668,6.571920834,1.357106885,316.6637215,4.005478,4.369058137,9.103905284,0.922954586,8.857837074,13.88787772,0.717509826,5.651970313,1.265859693,6.372857395,7.795811981,14297.49072,1197.8088,20.37435943,4.200035342,0.675580493,51.37038346,1.355716558,33.64021912,15.63871709,74.04135006
1,6,2022-01-07,1.1298,115.8612144,1.73110285,21.63126217,6.5834661,1.354189141,317.472119,4.026907417,4.376969375,9.102407506,0.922464153,8.87661533,13.91449814,0.714882308,5.695078775,1.272260577,6.378120021,7.800761197,14328.58028,1203.717472,20.45574438,4.20897504,0.674588011,51.37723491,1.359178616,33.69976987,15.64002478,74.32996991
1,5,2022-01-06,1.1315,115.8197084,1.728501989,21.67741935,6.574723818,1.353582238,318.020327,4.031285904,4.368979231,9.12638091,0.918692002,8.868758285,13.74317278,0.717137787,5.693327441,1.27715422,6.379761379,7.801325674,14398.47989,1203.764914,20.55227574,4.212991604,0.675441738,51.20901458,1.359964649,33.55015466,15.72532037,74.45647371
1,4,2022-01-05,1.1319,115.7611096,1.727891156,21.71658274,6.571605265,1.354822493,319.9487587,4.034455341,4.369643961,9.059545896,0.915628589,8.805724887,13.4681509,0.725576923,5.667108402,1.272108844,6.368672144,7.794593162,14367.89469,1196.757664,20.44544571,4.193479989,0.681990721,50.98771976,1.355243396,33.22466649,15.84671791,74.3537415
1,3,2022-01-04,1.1279,116.2957709,1.734018973,21.93900168,6.594378934,1.348872252,323.7166415,4.048851849,4.387002394,9.114992464,0.918077844,8.87826935,13.42175725,0.719232241,5.689688802,1.275113042,6.376806454,7.794928628,14362.73606,1199.494636,20.55217661,4.186009398,0.676685865,51.41235925,1.35738984,33.32032982,16.05461477,74.65688448
1,2,2022-01-03,1.1355,114.9801849,1.722413034,21.8564509,6.550594452,1.349616687,323.8309115,4.041831792,4.35781594,9.067195068,0.913430207,8.807837957,13.27846764,0.723663246,5.59568472,1.269925143,6.356142668,7.797534126,14268.62175,1192.778512,20.4543373,4.172523118,0.681941025,51.12373404,1.350330251,33.17040951,15.82219287,74.32399824
12,6,2021-12-31,1.1326,115.1156631,1.726823239,21.94773088,6.565777856,1.347884039,325.966802,4.058714462,4.369592089,9.05023839,0.912149038,8.819353699,13.45002649,0.72532821,5.571340279,1.270792866,6.352375066,7.799134734,14215.45117,1188.751545,20.43422214,4.165989758,0.683153387,51.00035317,1.349019954,33.2447466,15.94781918,74.36800283
12,5,2021-12-30,1.1334,115.0873478,1.725604376,21.98429504,6.561231692,1.350411057,326.5837304,4.055055585,4.366860773,9.038115405,0.914328569,8.79680607,12.98605964,0.726818007,5.623257455,1.277660138,6.37286042,7.799452973,14260.99347,1188.953591,20.50741133,4.176460208,0.685040798,51.04023293,1.352567496,33.41009352,15.89668255,74.34047997
12,4,2021-12-29,1.1303,114.9871715,1.730337079,22.08086349,6.579226754,1.343755573,327.5413607,4.072989472,4.379279837,9.077943909,0.918340264,8.836857471,12.52101212,0.722790638,5.646642484,1.281606653,6.369459436,7.796779616,14254.90578,1186.463771,20.57365301,4.181987083,0.679879699,50.95284438,1.354419181,33.52030434,15.87817394,74.65982483
12,3,2021-12-28,1.1331,114.8707087,1.726061248,22.04571529,6.562704086,1.344957744,325.7258847,4.06521931,4.368546465,9.048451152,0.916159209,8.801341453,11.78369076,0.726206499,5.646544877,1.278527932,6.368281705,7.799841144,14232.20369,1187.132645,20.65157532,4.180478334,0.682508132,50.55864443,1.35336687,33.4904245,15.71908922,74.69199541
12,2,2021-12-27,1.1312,114.7365629,1.728960396,22.22330269,6.573727016,1.341396893,327.2807638,4.070898161,4.375707214,9.127475248,0.919024045,8.875972419,11.32416902,0.721198597,5.671587694,1.28438826,6.372613154,7.801096181,14216.36315,1187.765205,20.61669024,4.182991513,0.678991597,50.23868458,1.357319661,33.55993635,15.52413366,74.9739215
12,6,2021-12-24,1.1317,114.3854378,1.728196519,22.10303084,6.570645931,1.341051559,327.6663427,4.081470354,4.373773968,9.12786074,0.919148184,8.840063621,11.6993903,0.723362097,5.675444022,1.281435009,6.367765309,7.798444818,14187.94734,1186.869312,20.59759654,4.19545816,0.682199048,50.00618538,1.35574799,33.4302377,15.53600778,75.0066272
12,5,2021-12-23,1.131,114.403183,1.729266136,22.1821397,6.574889478,1.342783872,327.0026525,4.091954023,4.376215738,9.110079576,0.920689655,8.851724138,11.18700265,0.72319202,5.660035367,1.282935455,6.370999116,7.799734748,14183.7931,1187.701149,20.69761273,4.2,0.680956108,50.07338638,1.359770115,33.54022989,15.7178603,75.22325376
12,4,2021-12-22,1.1301,114.2199805,1.730643306,22.3343067,6.580125653,1.331095406,326.1127334,4.098752323,4.380408813,9.10591983,0.92310415,8.903017432,12.45190691,0.717159538,5.717724095,1.290947704,6.371029112,7.800637112,14248.99566,1191.26626,20.76807362,4.213520927,0.677761785,50.23626228,1.364657995,33.74037696,15.89841607,75.5747279
12,3,2021-12-21,1.1295,113.7140328,1.731562638,22.34617087,6.583621071,1.3244606,325.8078796,4.105799026,4.38247012,9.146967685,0.92226649,8.985214697,13.02629482,0.713068182,5.716954405,1.292518814,6.371403276,7.800885347,14285.53342,1191.137672,20.7770695,4.20894201,0.675295946,49.92386012,1.364674635,33.66002656,15.8499336,75.57751217
12,2,2021-12-20,1.1273,113.5278985,1.734941897,22.38445844,6.596558148,1.323044422,325.2816464,4.110440876,4.389780892,9.137762796,0.923267985,9.040628049,17.78000532,0.711005992,5.696708951,1.292380023,6.376474763,7.801206422,14409.79331,1191.696975,20.79366628,4.226470327,0.671891763,49.90330879,1.367426595,33.61039652,15.81398031,75.84715692
12,6,2021-12-17,1.133,113.2215357,1.726213592,22.29037952,6.563459841,1.329687353,324.4218888,4.089673433,4.3690203,9.069108561,0.918711386,8.983495146,16.87157988,0.716408473,5.705913504,1.282171227,6.375463372,7.801235658,14358.985,1185.136805,20.7831421,4.219505737,0.676902856,49.97440424,1.364430715,33.27978817,15.82347749,75.96116505
12,5,2021-12-16,1.1336,114.1231475,1.725299929,22.30239944,6.559809457,1.336240938,325.7233592,4.082392378,4.36644319,9.038902611,0.922459421,8.950070572,15.51023289,0.721394934,5.679075512,1.277699365,6.367589979,7.800988003,14348.87085,1183.292167,20.96912491,4.206510233,0.682480433,50.00088215,1.363355681,33.45007057,15.97750529,76.21780169
12,4,2021-12-15,1.1262,113.8785296,1.736636477,22.43917599,6.602912449,1.325253001,327.7304209,4.10868407,4.394690108,9.107174569,0.924880128,9.081690641,14.70538093,0.714457908,5.714260345,1.287160362,6.365743207,7.801545019,14354.24436,1185.757414,21.20902149,4.229976914,0.674815747,50.23441662,1.367874267,33.39992896,16.15840881,76.39362458
12,3,2021-12-14,1.1309,113.5821028,1.729419047,22.40162702,6.575470864,1.325092273,324.3876558,4.094084358,4.376514281,9.090989477,0.919975241,9.061367053,14.33300911,0.71278205,5.634715713,1.281280396,6.362719958,7.801485542,14306.94137,1183.4026,21.0309488,4.232027589,0.676254261,50.29799275,1.367848616,33.35042886,16.02431692,75.93863295
12,2,2021-12-13,1.1278,113.6637702,1.734172726,22.52261039,6.593544955,1.324361775,325.4743749,4.098333038,4.388544068,9.071643908,0.923745345,9.008512148,14.23346338,0.714023425,5.602943784,1.275758113,6.364337649,7.799875865,14324.8271,1182.479163,20.86841639,4.22752261,0.677316678,50.30235857,1.367263699,33.34988473,15.93314417,75.74259621
12,6,2021-12-10,1.1273,113.7230551,1.734941897,22.50066531,6.59646944,1.320719349,324.2969928,4.091457465,4.390490553,9.089239776,0.924687306,8.989177681,13.91892132,0.715065017,5.58174399,1.272065998,6.370442651,7.798988734,14373.01517,1181.007718,20.94331589,4.212543245,0.677667568,50.33797569,1.365741151,33.66007274,16.00408055,75.67683846
12,5,2021-12-09,1.1311,113.3498364,1.729113253,22.4860755,6.574308196,1.3192209,323.410839,4.07081602,4.37565202,9.068163734,0.923525771,8.977986031,13.80735567,0.714078283,5.544867828,1.269825833,6.375563611,7.796481301,14380.47918,1177.101936,21.04243657,4.216514897,0.678442898,50.43320661,1.365573336,33.56025108,15.93051012,75.59676421
12,4,2021-12-08,1.1299,113.7888309,1.730949642,22.54624303,6.58129038,1.319930376,325.8075936,4.06779361,4.379856624,9.072749801,0.923267546,8.935304009,13.69997345,0.713275677,5.606690858,1.263917161,6.347995398,7.796088149,14342.45508,1175.546509,20.91910789,4.224533145,0.678251996,50.25577485,1.364280025,33.47995398,15.76847509,75.43543676
12,3,2021-12-07,1.1256,113.5660981,1.737562189,22.62348969,6.606520967,1.325279927,325.0533049,4.081556503,4.396588486,9.112739872,0.925195451,9.052949538,13.65405117,0.710785552,5.626066098,1.266702203,6.36735963,7.796108742,14370.57569,1177.594172,21.23063255,4.231965174,0.677786476,50.43710021,1.366382374,33.67981521,15.95700071,75.4068941
12,2,2021-12-06,1.1287,113.2098875,1.732789935,22.52237087,6.58828741,1.325885725,322.8758749,4.068751661,4.382209622,9.097900239,0.922831576,9.120492602,13.78949234,0.703941624,5.684415699,1.27908213,6.377779747,7.801275804,14446.74404,1181.722335,21.23628954,4.236466732,0.675746872,50.42526801,1.369362984,33.89031629,15.9680163,75.41330734
12,6,2021-12-03,1.1291,113.3380569,1.732176069,22.50907803,6.585953414,1.327603236,322.2566646,4.067221681,4.38340271,9.138694535,0.919936232,9.11123904,13.82791604,0.705731608,5.640510141,1.281640244,6.371003454,7.794349482,14425.80817,1181.507395,21.24178549,4.230980427,0.678790429,50.52519706,1.369763528,33.88008148,15.89841467,75.14436277
12,5,2021-12-02,1.1339,112.8318194,1.724843461,22.41820266,6.558073904,1.331884654,319.6401799,4.052650146,4.364406032,9.053532058,0.918423141,9.080342182,13.48769733,0.709796557,5.638504277,1.28106535,6.375959079,7.793897169,14412.34677,1176.091366,21.33900697,4.230002646,0.680530549,50.55119499,1.367051768,33.87688509,15.8437252,75.00837816
12,4,2021-12-01,1.1314,113.3728124,1.728654764,22.48806788,6.572564964,1.331058824,321.5308467,4.090772494,4.372193742,9.038359555,0.921601556,9.03261446,13.40498497,0.713862073,5.612338695,1.275676153,6.36954216,7.791585646,14362.20612,1176.003182,21.28946438,4.219992929,0.683708001,50.38359555,1.363885452,33.7201697,15.82207884,74.90586884
11,3,2021-11-30,1.1363,112.822318,1.721200387,22.46413799,6.544750506,1.334108227,321.8164217,4.10446185,4.357123999,9.052186922,0.917891402,9.046466602,13.142832,0.714743993,5.611370237,1.277655549,6.371116783,7.79732465,14325.0462,1188.321746,21.56639972,4.20249934,0.682708484,50.40130247,1.365924492,33.69004664,16.04057027,75.09231717
11,2,2021-11-29,1.1276,113.7016673,1.734480312,22.76605179,6.595157857,1.333128406,326.8712309,4.164774743,4.38967719,9.125842497,0.925860234,9.058176658,12.69652359,0.714484856,5.603405463,1.273678609,6.385420362,7.799751685,14361.2806,1192.559418,21.87832565,4.238471089,0.681246979,50.3609436,1.36936857,33.68038311,16.18561547,75.08291947
11,6,2021-11-26,1.1291,114.0908688,1.732176069,22.72783633,6.586219113,1.334318128,326.419272,4.172969622,4.383845541,9.086883358,0.925161633,8.999468603,12.19041715,0.71484647,5.604995129,1.275086352,6.389956603,7.79780356,14390.83341,1194.66832,21.69639536,4.239039943,0.682730681,50.48002834,1.370117793,33.66043752,16.15871048,74.87335046
11,5,2021-11-25,1.1223,115.30785,1.7426713,22.69892186,6.625857614,1.331395694,326.6595384,4.157622739,4.410050789,9.06709436,0.933796668,8.968635837,12.00561347,0.718180073,5.581662657,1.267308206,6.386527666,7.797736791,14287.27613,1191.339214,21.53140871,4.229528647,0.684579724,50.29938519,1.367726989,33.40996169,15.87605809,74.49648044
11,4,2021-11-24,1.1206,115.1704444,1.74531501,22.75655899,6.636355524,1.335080717,329.4217384,4.176512583,4.416651794,9.093789042,0.93557023,8.946992682,12.04908085,0.720689433,5.595663038,1.269587721,6.389434232,7.796894521,14294.35124,1188.211672,21.26807068,4.210512226,0.689303069,50.42298769,1.368017134,33.36516152,15.89130823,74.45921828
11,3,2021-11-23,1.1259,114.8947509,1.73709921,22.59969802,6.604849454,1.337411653,329.4342304,4.18500755,4.396038725,8.999911182,0.931876721,8.944844125,12.55049294,0.722610872,5.621991296,1.272226663,6.389821476,7.793232081,14272.29772,1190.691891,21.11848299,4.199040767,0.69324549,50.73185896,1.366107114,33.10684786,15.8530953,74.46442846
11,2,2021-11-22,1.1278,114.1071112,1.734172726,22.49778329,6.594076964,1.343850911,327.2920731,4.165986877,4.388721405,8.980315659,0.9269374,8.930218124,11.23550275,0.72611383,5.589909558,1.264142578,6.381893953,7.79171839,14254.13194,1187.018975,20.91283916,4.185493882,0.700714508,50.67033162,1.361677602,32.91009044,15.76511793,74.35006207
11,6,2021-11-19,1.1271,113.7609795,1.735249756,22.54724514,6.597994854,1.342936803,326.3241948,4.153846154,4.391358353,8.957501553,0.928222873,8.915180552,11.11232366,0.723381041,5.561174696,1.264661521,6.390471121,7.792742436,14289.36208,1193.008606,20.8177624,4.183479727,0.700149087,50.63703309,1.361369887,32.80010647,15.7495342,74.25295005
11,5,2021-11-18,1.1345,114.2177171,1.723931247,22.23887175,6.554605553,1.347819372,320.5729396,4.1044513,4.362891141,8.863375937,0.926487439,8.772410754,11.06408109,0.72817715,5.538915822,1.260026443,6.383340679,7.78898193,14224.85677,1183.129132,20.76729837,4.181489643,0.704395877,50.32966064,1.358131335,32.63992948,15.6201851,74.23358308
11,4,2021-11-17,1.1316,114.6871686,1.72834924,22.28702722,6.571668434,1.345701035,322.3135384,4.115500177,4.373718628,8.863821138,0.930540827,8.739395546,10.48082361,0.729076735,5.481442206,1.255390597,6.377695299,7.788971368,14243.00106,1181.884058,20.70157299,4.17903853,0.700160871,50.32166843,1.357723577,32.66967126,15.48038176,74.25768823
